"Name","Region","Site","Site.code","Depth","Location","Transect","Quadrat","Label","OTMUs","OTUs","MajorCategory"
"202307DF25T2-09.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","09","crioth","Crinoidae_other_life","Crinoidae","Other Mobile Invertebrates"
"202307DF25T2-09.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","09","othcca","others_cca","others.cca","Crustose Coralline Algae"
"202307DF25T2-09.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","09","crioth","Crinoidae_other_life","Crinoidae","Other Mobile Invertebrates"
"202307DF25T2-09.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","09","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-09.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","09","cyafil","Cyanobacteria_filamentous","Cyanobacteria","Turf Algae"
"202307DF25T2-09.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","09","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-09.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","09","crioth","Crinoidae_other_life","Crinoidae","Other Mobile Invertebrates"
"202307DF25T2-09.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","09","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-09.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","09","pescca","Peyssonnelia_cca","Peyssonnelia","Crustose Coralline Algae"
"202307DF25T2-09.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","09","pescca","Peyssonnelia_cca","Peyssonnelia","Crustose Coralline Algae"
"202307DF25T2-09.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","09","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-09.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","09","crioth","Crinoidae_other_life","Crinoidae","Other Mobile Invertebrates"
"202307DF25T2-09.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","09","pescca","Peyssonnelia_cca","Peyssonnelia","Crustose Coralline Algae"
"202307DF25T2-09.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","09","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-09.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","09","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-09.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","09","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-09.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","09","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-10.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","10","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-10.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","10","triart","Tricleocarpa_articulated_calcareous","Tricleocarpa","Macroalgae"
"202307DF25T2-10.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","10","crioth","Crinoidae_other_life","Crinoidae","Other Mobile Invertebrates"
"202307DF25T2-10.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","10","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-10.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","10","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-10.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","10","tursed","Turf_sedimented","Turf","Turf Algae"
"202307DF25T2-10.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","10","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-10.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","10","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-10.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","10","othcca","others_cca","others.cca","Crustose Coralline Algae"
"202307DF25T2-10.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","10","tursed","Turf_sedimented","Turf","Turf Algae"
"202307DF25T2-10.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","10","chlfol1","Chlorophyta_foliose1","Chlorophyta","Macroalgae"
"202307DF25T2-10.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","10","tursed","Turf_sedimented","Turf","Turf Algae"
"202307DF25T2-10.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","10","othcca","others_cca","others.cca","Crustose Coralline Algae"
"202307DF25T2-10.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","10","crioth","Crinoidae_other_life","Crinoidae","Other Mobile Invertebrates"
"202307DF25T2-10.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","10","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-10.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","10","crioth","Crinoidae_other_life","Crinoidae","Other Mobile Invertebrates"
"202307DF25T2-10.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","10","crioth","Crinoidae_other_life","Crinoidae","Other Mobile Invertebrates"
"202307DF25T2-10.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","10","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-10.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","10","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-10.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","10","mycfol","Mycedium_foliose","Mycedium","Stony Corals"
"202307DF25T2-10.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","10","crioth","Crinoidae_other_life","Crinoidae","Other Mobile Invertebrates"
"202307DF25T2-10.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","10","chlfol1","Chlorophyta_foliose1","Chlorophyta","Macroalgae"
"202307DF25T2-10.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","10","othcca","others_cca","others.cca","Crustose Coralline Algae"
"202307DF25T2-11.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","11","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-11.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","11","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-11.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","11","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-11.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","11","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-11.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","11","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-11.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","11","astenc","Astreopora_encrusting","Astreopora","Stony Corals"
"202307DF25T2-11.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","11","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-11.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","11","astenc","Astreopora_encrusting","Astreopora","Stony Corals"
"202307DF25T2-11.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","11","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-11.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","11","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-11.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","11","astenc","Astreopora_encrusting","Astreopora","Stony Corals"
"202307DF25T2-11.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","11","othcca","others_cca","others.cca","Crustose Coralline Algae"
"202307DF25T2-11.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","11","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-11.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","11","astenc","Astreopora_encrusting","Astreopora","Stony Corals"
"202307DF25T2-11.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","11","astenc","Astreopora_encrusting","Astreopora","Stony Corals"
"202307DF25T2-11.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","11","astenc","Astreopora_encrusting","Astreopora","Stony Corals"
"202307DF25T2-11.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","11","astenc","Astreopora_encrusting","Astreopora","Stony Corals"
"202307DF25T2-11.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","11","astenc","Astreopora_encrusting","Astreopora","Stony Corals"
"202307DF25T2-11.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","11","cyafil","Cyanobacteria_filamentous","Cyanobacteria","Turf Algae"
"202307DF25T2-11.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","11","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-12.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","12","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-12.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","12","chlfol1","Chlorophyta_foliose1","Chlorophyta","Macroalgae"
"202307DF25T2-12.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","12","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-12.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","12","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-12.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","12","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-12.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","12","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-12.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","12","chlfol1","Chlorophyta_foliose1","Chlorophyta","Macroalgae"
"202307DF25T2-12.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","12","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-12.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","12","othcca","others_cca","others.cca","Crustose Coralline Algae"
"202307DF25T2-12.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","12","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-12.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","12","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-12.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","12","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-12.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","12","othcca","others_cca","others.cca","Crustose Coralline Algae"
"202307DF25T2-12.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","12","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-12.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","12","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-12.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","12","othcca","others_cca","others.cca","Crustose Coralline Algae"
"202307DF25T2-12.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","12","pescca","Peyssonnelia_cca","Peyssonnelia","Crustose Coralline Algae"
"202307DF25T2-12.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","12","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-12.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","12","tursed","Turf_sedimented","Turf","Turf Algae"
"202307DF25T2-12.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","12","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-12.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","12","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-12.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","12","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-12.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","12","othcca","others_cca","others.cca","Crustose Coralline Algae"
"202307DF25T2-12.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","12","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-12.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","12","potenc","Porites/Montipora_encrusting","Porites/Montipora","Stony Corals"
"202307DF25T2-13.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","13","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-13.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","13","othcca","others_cca","others.cca","Crustose Coralline Algae"
"202307DF25T2-13.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","13","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-13.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","13","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-13.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","13","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-13.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","13","othcca","others_cca","others.cca","Crustose Coralline Algae"
"202307DF25T2-13.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","13","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-13.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","13","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-13.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","13","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-13.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","13","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-13.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","13","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-13.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","13","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-13.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","13","pescca","Peyssonnelia_cca","Peyssonnelia","Crustose Coralline Algae"
"202307DF25T2-13.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","13","othcca","others_cca","others.cca","Crustose Coralline Algae"
"202307DF25T2-13.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","13","othcca","others_cca","others.cca","Crustose Coralline Algae"
"202307DF25T2-13.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","13","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-13.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","13","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-13.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","13","othcca","others_cca","others.cca","Crustose Coralline Algae"
"202307DF25T2-13.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","13","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-13.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","13","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-14.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","14","cyafil","Cyanobacteria_filamentous","Cyanobacteria","Turf Algae"
"202307DF25T2-14.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","14","cyafil","Cyanobacteria_filamentous","Cyanobacteria","Turf Algae"
"202307DF25T2-14.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","14","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-14.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","14","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-14.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","14","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-14.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","14","cyafil","Cyanobacteria_filamentous","Cyanobacteria","Turf Algae"
"202307DF25T2-14.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","14","othcca","others_cca","others.cca","Crustose Coralline Algae"
"202307DF25T2-14.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","14","chlfol1","Chlorophyta_foliose1","Chlorophyta","Macroalgae"
"202307DF25T2-14.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","14","othcca","others_cca","others.cca","Crustose Coralline Algae"
"202307DF25T2-14.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","14","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-14.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","14","chlfol1","Chlorophyta_foliose1","Chlorophyta","Macroalgae"
"202307DF25T2-14.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","14","chlfol1","Chlorophyta_foliose1","Chlorophyta","Macroalgae"
"202307DF25T2-14.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","14","spoenc","Sponge_encrusting","Sponge","Sponges"
"202307DF25T2-14.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","14","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-14.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","14","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-14.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","14","crioth","Crinoidae_other_life","Crinoidae","Other Mobile Invertebrates"
"202307DF25T2-14.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","14","chlfol1","Chlorophyta_foliose1","Chlorophyta","Macroalgae"
"202307DF25T2-14.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","14","potenc","Porites/Montipora_encrusting","Porites/Montipora","Stony Corals"
"202307DF25T2-14.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","14","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-14.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","14","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-14.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","14","crioth","Crinoidae_other_life","Crinoidae","Other Mobile Invertebrates"
"202307DF25T2-14.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","14","crioth","Crinoidae_other_life","Crinoidae","Other Mobile Invertebrates"
"202307DF25T2-14.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","14","chlfol1","Chlorophyta_foliose1","Chlorophyta","Macroalgae"
"202307DF25T2-14.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","14","chlfol1","Chlorophyta_foliose1","Chlorophyta","Macroalgae"
"202307DF25T2-15.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","15","othcca","others_cca","others.cca","Crustose Coralline Algae"
"202307DF25T2-15.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","15","othcca","others_cca","others.cca","Crustose Coralline Algae"
"202307DF25T2-15.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","15","chlfol1","Chlorophyta_foliose1","Chlorophyta","Macroalgae"
"202307DF25T2-15.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","15","othcca","others_cca","others.cca","Crustose Coralline Algae"
"202307DF25T2-15.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","15","chlfol1","Chlorophyta_foliose1","Chlorophyta","Macroalgae"
"202307DF25T2-15.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","15","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-15.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","15","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-15.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","15","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-15.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","15","chlfol1","Chlorophyta_foliose1","Chlorophyta","Macroalgae"
"202307DF25T2-15.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","15","chlfol1","Chlorophyta_foliose1","Chlorophyta","Macroalgae"
"202307DF25T2-15.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","15","othcca","others_cca","others.cca","Crustose Coralline Algae"
"202307DF25T2-15.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","15","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-15.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","15","crioth","Crinoidae_other_life","Crinoidae","Other Mobile Invertebrates"
"202307DF25T2-15.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","15","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-15.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","15","acaenc","Acanthastrea_encrusting","Acanthastrea","Stony Corals"
"202307DF25T2-15.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","15","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-15.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","15","othcca","others_cca","others.cca","Crustose Coralline Algae"
"202307DF25T2-15.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","15","crioth","Crinoidae_other_life","Crinoidae","Other Mobile Invertebrates"
"202307DF25T2-15.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","15","crioth","Crinoidae_other_life","Crinoidae","Other Mobile Invertebrates"
"202307DF25T2-15.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","15","othcca","others_cca","others.cca","Crustose Coralline Algae"
"202307DF25T2-15.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","15","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-15.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","15","crioth","Crinoidae_other_life","Crinoidae","Other Mobile Invertebrates"
"202307DF25T2-15.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","15","othcca","others_cca","others.cca","Crustose Coralline Algae"
"202307DF25T2-15.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","15","pescca","Peyssonnelia_cca","Peyssonnelia","Crustose Coralline Algae"
"202307DF25T2-16.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","16","monfol","Montipora_foliose","Montipora","Stony Corals"
"202307DF25T2-16.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","16","monfol","Montipora_foliose","Montipora","Stony Corals"
"202307DF25T2-16.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","16","monfol","Montipora_foliose","Montipora","Stony Corals"
"202307DF25T2-16.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","16","monfol","Montipora_foliose","Montipora","Stony Corals"
"202307DF25T2-16.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","16","monfol","Montipora_foliose","Montipora","Stony Corals"
"202307DF25T2-16.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","16","monfol","Montipora_foliose","Montipora","Stony Corals"
"202307DF25T2-16.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","16","monfol","Montipora_foliose","Montipora","Stony Corals"
"202307DF25T2-16.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","16","cyafil","Cyanobacteria_filamentous","Cyanobacteria","Turf Algae"
"202307DF25T2-16.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","16","monfol","Montipora_foliose","Montipora","Stony Corals"
"202307DF25T2-16.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","16","monfol","Montipora_foliose","Montipora","Stony Corals"
"202307DF25T2-16.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","16","monfol","Montipora_foliose","Montipora","Stony Corals"
"202307DF25T2-16.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","16","turfol","Turbinaria_foliose","Turbinaria","Stony Corals"
"202307DF25T2-16.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","16","monfol","Montipora_foliose","Montipora","Stony Corals"
"202307DF25T2-16.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","16","monfol","Montipora_foliose","Montipora","Stony Corals"
"202307DF25T2-16.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","16","monfol","Montipora_foliose","Montipora","Stony Corals"
"202307DF25T2-16.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","16","monfol","Montipora_foliose","Montipora","Stony Corals"
"202307DF25T2-16.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","16","monfol","Montipora_foliose","Montipora","Stony Corals"
"202307DF25T2-16.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","16","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-16.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","16","monfol","Montipora_foliose","Montipora","Stony Corals"
"202307DF25T2-16.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","16","pescca","Peyssonnelia_cca","Peyssonnelia","Crustose Coralline Algae"
"202307DF25T2-16.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","16","crioth","Crinoidae_other_life","Crinoidae","Other Mobile Invertebrates"
"202307DF25T2-16.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","16","monfol","Montipora_foliose","Montipora","Stony Corals"
"202307DF25T2-16.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","16","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-16.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","16","turfil","Turf_filamentous","Turf","Turf Algae"
"202307DF25T2-16.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","16","othcca","others_cca","others.cca","Crustose Coralline Algae"
"202307DF25T2-17.jpg","Xiaoliuqiu","Dafu","DF",30,"Dafu_30","T2","17","cyafil","Cyanobacteria_filamentous","Cyanobacteria","Turf Algae"
